Child DCN,Child MOSIS ID,RefProgramType.Description,EnrollmentDate,ServicePlanDate,ServicePlanEndDate,VisitingIndicator,NumberOfDaysInAttendance,RefStudentGradeLevel.Description,RefFundingSource.Descriptions
0000004245,004245,Childcare Subsidy,2021-05-08,2021-05-28,2022-11-24,No,78,,Federal
0000004245,004245,Early Intervention,2022-12-09,2023-01-03,2023-07-14,No,46,Early Intervention,Federal
0000004246,004246,Child Care,2022-01-05,2022-02-04,2023-11-29,No,67,,State
0000004246,004246,Early Head Start,2023-12-12,2023-12-25,2025-11-16,No,157,,Private
0000004246,004246,Head Start,2025-12-07,2026-01-03,2026-09-09,No,100,Pre-K,State
0000004247,004247,Child Care,2019-06-07,2019-06-26,2020-12-20,No,146,,Federal
0000004247,004247,Early Head Start,2020-12-26,2021-01-01,2022-10-02,No,41,,Private
0000004248,004248,Childcare Subsidy,2023-05-25,2023-06-22,2024-02-20,No,86,,Private
0000004248,004248,Child Care,2024-03-19,2024-03-31,2024-09-18,No,49,,Local
0000004249,004249,Childcare Subsidy,2021-06-28,2021-07-14,2024-04-03,No,198,,Federal
0000004250,004250,Home Visiting,2020-01-26,2020-02-03,2020-08-09,Yes,12,,Local
0000004251,004251,Home Visiting,2020-06-29,2020-07-14,2022-04-22,Yes,18,,Local
0000004252,004252,Child Care,2022-07-25,2022-08-07,2023-09-02,No,78,,Local
0000004253,004253,Childcare Subsidy,2020-09-21,2020-10-17,2021-06-26,No,74,,Local
0000004253,004253,Early Head Start,2021-07-01,2021-07-11,2021-11-15,No,74,,Local
0000004254,004254,Home Visiting,2021-06-27,2021-07-22,2023-04-16,Yes,5,,Federal
0000004255,004255,Early Head Start,2020-02-27,2020-03-26,2021-08-05,No,72,,Private
0000004256,004256,Childcare Subsidy,2020-12-01,2020-12-08,2022-03-12,No,156,,Local
0000004257,004257,Childcare Subsidy,2021-09-22,2021-10-14,2022-05-26,No,47,,Local
0000004257,004257,Early Intervention,2022-06-10,2022-06-14,2023-03-04,No,38,Early Intervention,Local
0000004257,004257,Early Head Start,2023-03-10,2023-03-19,2024-04-21,No,178,,Local
0000004258,004258,Child Care,2021-02-05,2021-03-06,2023-10-22,No,196,,Local
0000004258,004258,Childcare Subsidy,2024-01-08,2024-01-16,2025-07-19,No,204,,Private
0000004259,004259,Child Care,2019-07-28,2019-08-22,2021-01-16,No,98,,State
0000004259,004259,Early Head Start,2021-04-28,2021-05-28,2023-01-24,No,155,,Private
0000004259,004259,State Pre-K,2023-03-28,2023-04-03,2023-12-27,No,77,Pre-K,Private
0000004260,004260,Childcare Subsidy,2020-04-19,2020-05-05,2020-07-16,No,119,,State
0000004260,004260,Early Head Start,2020-08-13,2020-09-06,2021-01-30,No,43,,Federal
0000004260,004260,Early Intervention,2021-02-11,2021-02-20,2022-01-24,No,26,Early Intervention,Federal
0000004261,004261,First Steps,2019-09-25,2019-10-03,2020-01-11,No,28,Early Intervention,Private
0000004261,004261,Early Head Start,2020-06-16,2020-07-13,2021-06-26,No,85,,Local
0000004261,004261,Home Visiting,2021-11-12,2021-12-05,2022-06-06,Yes,4,,Private
0000004262,004262,Child Care,2021-06-30,2021-07-12,2022-01-05,No,122,,Private
0000004262,004262,Early Head Start,2022-01-24,2022-02-07,2022-11-23,No,49,,Private
0000004263,004263,Childcare Subsidy,2019-08-06,2019-08-12,2020-03-19,No,85,,Private
0000004263,004263,Child Care,2020-03-21,2020-03-23,2021-09-30,No,89,,State
0000004263,004263,State Pre-K,2021-10-24,2021-11-22,2023-05-01,No,82,Pre-K,Local
0000004264,004264,First Steps,2021-06-16,2021-06-30,2022-11-17,No,17,Early Intervention,Local
0000004264,004264,Head Start,2023-03-09,2023-04-06,2025-01-15,No,176,Pre-K,Private
0000004264,004264,First Steps,2020-07-18,2020-08-04,2022-08-18,No,15,Early Intervention,Local
0000004265,004265,Early Intervention,2023-04-02,2023-04-18,2024-11-11,No,28,Early Intervention,Private
0000004266,004266,Early Intervention,2022-01-08,2022-01-21,2023-04-30,No,30,Early Intervention,Local
0000004267,004267,Early Head Start,2019-11-29,2019-11-30,2021-10-27,No,159,,Private
0000004267,004267,Childcare Subsidy,2022-01-28,2022-02-08,2022-12-05,No,198,,Local
0000004267,004267,Childcare Subsidy,2023-02-27,2023-03-27,2024-05-05,No,40,,Private
0000004268,004268,Early Intervention,2022-02-16,2022-02-19,2023-01-09,No,12,Early Intervention,Private
0000004268,004268,Early Intervention,2023-04-30,2023-05-17,2025-04-12,No,20,Early Intervention,State
0000004268,004268,State Pre-K,2025-07-27,2025-07-28,2026-04-16,No,92,Pre-K,Local
0000004269,004269,Home Visiting,2020-05-15,2020-05-26,2022-12-16,Yes,23,,State
0000004269,004269,Childcare Subsidy,2023-01-01,2023-01-29,2025-04-03,No,199,,Private
0000004269,004269,Early Intervention,2020-10-04,2020-10-25,2023-06-14,No,54,Early Intervention,Private
0000004270,004270,Early Intervention,2021-02-19,2021-03-16,2022-07-08,No,11,Early Intervention,State
0000004271,004271,Child Care,2021-08-02,2021-08-18,2023-04-02,No,87,,Private
0000004271,004271,Head Start,2023-04-26,2023-04-29,2024-08-19,No,128,Pre-K,State
0000004271,004271,Childcare Subsidy,2024-08-24,2024-09-03,2025-10-09,No,75,,State
0000004272,004272,Child Care,2020-05-31,2020-06-25,2021-07-21,No,119,,Local
0000004273,004273,Home Visiting,2021-11-11,2021-12-07,2022-06-05,Yes,8,,Private
0000004274,004274,Child Care,2022-07-03,2022-07-30,2023-08-07,No,90,,Private
0000004275,004275,Child Care,2021-09-25,2021-10-13,2023-07-27,No,191,,State
0000004275,004275,State Pre-K,2023-08-14,2023-09-13,2024-09-24,No,107,Pre-K,State
0000004276,004276,First Steps,2020-07-05,2020-07-22,2021-08-28,No,17,Early Intervention,Private
0000004277,004277,Child Care,2023-02-12,2023-02-22,2024-12-12,No,67,,Federal
0000004277,004277,Childcare Subsidy,2024-12-26,2025-01-18,2026-04-07,No,101,,State
0000004278,004278,Childcare Subsidy,2023-05-25,2023-06-17,2025-01-16,No,87,,Federal
0000004279,004279,First Steps,2018-07-12,2018-07-23,2019-01-23,No,43,Early Intervention,Local
0000004280,004280,Early Head Start,2019-02-28,2019-03-08,2020-11-18,No,108,,Local
0000004281,004281,Home Visiting,2021-05-27,2021-06-04,2023-03-11,Yes,7,,State
0000004281,004281,First Steps,2023-03-28,2023-04-22,2025-05-30,No,23,Early Intervention,Local
0000004282,004282,Home Visiting,2021-05-19,2021-05-31,2022-08-24,Yes,6,,Federal
0000004283,004283,Home Visiting,2021-11-29,2021-12-20,2022-08-20,Yes,20,,Local
0000004284,004284,Early Intervention,2020-05-25,2020-06-14,2023-01-01,No,31,Early Intervention,Local
0000004285,004285,Home Visiting,2020-06-27,2020-07-01,2022-06-22,Yes,12,,State
0000004285,004285,First Steps,2022-07-27,2022-08-11,2023-07-25,No,40,Early Intervention,State
0000004286,004286,Early Intervention,2018-12-12,2018-12-28,2020-02-06,No,8,Early Intervention,Private
0000004287,004287,Early Head Start,2020-10-24,2020-11-14,2022-09-03,No,67,,Local
0000004287,004287,Early Intervention,2022-09-23,2022-09-26,2023-05-13,No,9,Early Intervention,Local
0000004288,004288,Home Visiting,2019-09-28,2019-10-09,2021-01-27,Yes,3,,State
0000004288,004288,Home Visiting,2021-02-04,2021-02-17,2022-04-26,Yes,7,,Private
0000004289,004289,Child Care,2019-05-20,2019-06-10,2022-04-01,No,97,,Local
0000004290,004290,Home Visiting,2022-01-20,2022-02-09,2023-06-20,Yes,13,,Federal
0000004291,004291,Early Intervention,2021-08-11,2021-08-29,2023-06-17,No,35,Early Intervention,State
0000004292,004292,Childcare Subsidy,2020-09-06,2020-09-12,2022-07-04,No,109,,State
0000004293,004293,Early Intervention,2023-02-26,2023-03-05,2023-11-22,No,43,Early Intervention,Private
0000004294,004294,Child Care,2020-06-13,2020-06-14,2021-07-10,No,135,,Private
0000004294,004294,Childcare Subsidy,2021-07-31,2021-08-12,2023-04-23,No,164,,Private
0000004295,004295,Early Intervention,2020-01-04,2020-01-20,2020-07-11,No,5,Early Intervention,Local
0000004295,004295,First Steps,2020-12-20,2021-01-02,2021-03-16,No,16,Early Intervention,Local
0000004296,004296,Child Care,2022-05-24,2022-06-04,2023-04-08,No,54,,Local
0000004296,004296,Childcare Subsidy,2023-04-12,2023-04-14,2023-07-08,No,54,,Private
0000004297,004297,Early Intervention,2020-05-22,2020-06-09,2021-08-31,No,31,Early Intervention,State
0000004298,004298,Home Visiting,2022-05-29,2022-06-25,2023-03-24,Yes,10,,Local
0000004299,004299,Home Visiting,2020-03-28,2020-04-06,2022-10-05,Yes,7,,Federal
0000004299,004299,Childcare Subsidy,2022-11-04,2022-11-05,2024-09-17,No,105,,Local
0000004299,004299,Childcare Subsidy,2020-05-13,2020-05-20,2023-02-27,No,44,,Federal
0000004300,004300,Child Care,2020-02-16,2020-02-26,2021-11-08,No,72,,Private
0000004301,004301,Child Care,2020-03-22,2020-03-31,2021-11-06,No,176,,Federal
0000004301,004301,Childcare Subsidy,2021-11-12,2021-11-21,2023-05-08,No,88,,Private
0000004302,004302,Child Care,2023-03-21,2023-04-10,2025-06-05,No,68,,Federal
0000004303,004303,Child Care,2022-07-06,2022-07-30,2025-02-12,No,86,,Federal
0000004303,004303,Child Care,2025-03-13,2025-03-25,2026-02-07,No,124,,State
0000004304,004304,First Steps,2018-05-24,2018-06-13,2020-12-21,No,46,Early Intervention,State
0000004304,004304,State Pre-K,2018-07-13,2018-07-28,2023-07-15,No,145,Pre-K,Private
0000004305,004305,First Steps,2020-10-21,2020-11-07,2022-08-31,No,26,Early Intervention,Private
0000004305,004305,Early Intervention,2020-12-07,2020-12-22,2024-07-03,No,25,Early Intervention,Private
0000004306,004306,Child Care,2022-09-11,2022-10-06,2024-10-23,No,67,,Local
0000004307,004307,Home Visiting,2021-04-24,2021-05-23,2023-03-22,Yes,5,,Private
0000004307,004307,Child Care,2021-06-22,2021-07-07,2025-03-03,No,203,,Federal
0000004308,004308,Early Head Start,2021-10-05,2021-10-07,2022-09-28,No,73,,Private
0000004309,004309,Early Intervention,2023-03-13,2023-04-02,2023-08-08,No,19,Early Intervention,Federal
0000004309,004309,Child Care,2023-05-02,2023-05-17,2024-02-25,No,58,,State
0000004309,004309,Child Care,2024-05-26,2024-05-27,2024-12-01,No,51,,Federal
0000004310,004310,Child Care,2022-07-10,2022-07-22,2024-05-14,No,62,,Federal
0000004310,004310,Head Start,2024-06-05,2024-06-29,2026-03-05,No,87,Pre-K,Private
0000004311,004311,Early Head Start,2021-08-20,2021-09-16,2023-09-07,No,152,,Federal
0000004311,004311,State Pre-K,2021-10-16,2021-10-31,2025-07-23,No,154,Pre-K,Federal
0000004311,004311,Home Visiting,2021-08-01,2021-08-14,2024-04-27,Yes,7,,Federal
0000004312,004312,Childcare Subsidy,2020-03-13,2020-03-18,2021-06-16,No,86,,Local
0000004312,004312,Child Care,2021-06-22,2021-07-17,2022-12-04,No,159,,Private
0000004313,004313,First Steps,2022-06-01,2022-06-02,2024-04-21,No,16,Early Intervention,Local
0000004313,004313,State Pre-K,2024-05-05,2024-05-23,2025-12-03,No,82,Pre-K,Local
0000004314,004314,Early Intervention,2018-11-09,2018-11-13,2020-04-02,No,34,Early Intervention,Local
0000004315,004315,Early Head Start,2021-06-23,2021-07-07,2022-10-20,No,167,,Private
0000004315,004315,Childcare Subsidy,2022-10-31,2022-11-13,2023-06-24,No,44,,Private
0000004316,004316,Early Intervention,2022-07-18,2022-08-04,2023-10-03,No,56,Early Intervention,Local
0000004316,004316,Head Start,2023-10-30,2023-11-10,2025-09-07,No,118,Pre-K,State
0000004316,004316,Head Start,2025-09-19,2025-10-10,2026-04-16,No,118,Pre-K,Federal
0000004316,004316,Early Intervention,2021-10-17,2021-11-05,2022-12-01,No,42,Early Intervention,State
0000004317,004317,Early Head Start,2019-06-27,2019-07-17,2022-04-09,No,168,,Private
0000004317,004317,Head Start,2022-04-17,2022-05-08,2023-09-21,No,87,Pre-K,Private
0000004317,004317,First Steps,2019-03-24,2019-04-17,2021-01-03,No,40,Early Intervention,Federal
0000004318,004318,Childcare Subsidy,2020-04-18,2020-04-26,2022-05-14,No,94,,Local
0000004318,004318,Home Visiting,2022-08-28,2022-09-19,2023-11-20,Yes,5,,Local
0000004319,004319,Early Intervention,2022-07-29,2022-08-19,2023-12-21,No,47,Early Intervention,Federal
0000004319,004319,First Steps,2023-12-26,2024-01-25,2025-04-13,No,18,Early Intervention,Federal
0000004320,004320,Home Visiting,2021-04-19,2021-05-04,2023-01-19,Yes,12,,Federal
0000004321,004321,Home Visiting,2020-09-22,2020-09-24,2021-09-15,Yes,14,,Federal
0000004321,004321,Early Intervention,2020-10-24,2020-11-08,2023-06-03,No,39,Early Intervention,Federal
0000004322,004322,First Steps,2021-02-28,2021-03-11,2022-07-08,No,20,Early Intervention,Federal
0000004322,004322,Childcare Subsidy,2022-07-18,2022-07-29,2024-10-09,No,104,,State
0000004322,004322,Child Care,2020-04-11,2020-04-24,2023-04-08,No,75,,Private
0000004323,004323,Childcare Subsidy,2021-07-15,2021-07-21,2022-10-16,No,116,,Local
0000004324,004324,Home Visiting,2019-11-02,2019-11-18,2021-12-18,Yes,18,,Local
0000004324,004324,Childcare Subsidy,2022-03-28,2022-04-24,2024-08-13,No,66,,State
0000004325,004325,Early Intervention,2021-02-19,2021-03-17,2021-12-14,No,31,Early Intervention,Federal
0000004325,004325,Early Intervention,2022-01-12,2022-01-25,2022-04-10,No,20,Early Intervention,Federal
0000004325,004325,Early Intervention,2022-05-01,2022-05-17,2022-07-21,No,30,Early Intervention,Local
0000004326,004326,Childcare Subsidy,2020-01-28,2020-02-26,2021-08-12,No,146,,Private
0000004326,004326,Head Start,2020-03-27,2020-04-11,2023-09-03,No,72,Pre-K,Local
0000004326,004326,Early Intervention,2019-08-03,2019-08-24,2021-01-14,No,31,Early Intervention,State
0000004327,004327,Early Head Start,2022-03-10,2022-03-31,2022-10-03,No,55,,Local
0000004328,004328,Child Care,2020-06-13,2020-07-10,2022-04-18,No,146,,State
0000004328,004328,Early Intervention,2022-05-08,2022-06-05,2024-04-20,No,19,Early Intervention,Federal
0000004328,004328,Child Care,2024-04-24,2024-05-16,2024-11-09,No,172,,Private
0000004328,004328,Early Intervention,2020-05-12,2020-05-22,2021-03-22,No,26,Early Intervention,Local
0000004328,004328,Childcare Subsidy,2021-03-24,2021-03-27,2022-02-07,No,187,,Federal
0000004329,004329,Early Intervention,2019-06-25,2019-07-23,2021-09-14,No,32,Early Intervention,State
0000004330,004330,Early Head Start,2020-01-17,2020-01-25,2021-08-13,No,179,,Private
0000004330,004330,Home Visiting,2021-11-03,2021-11-08,2024-06-02,Yes,25,,Local
0000004330,004330,Early Head Start,2020-06-15,2020-06-17,2021-10-12,No,86,,State
0000004331,004331,Child Care,2020-10-18,2020-11-10,2021-10-11,No,43,,Federal
0000004331,004331,Early Head Start,2021-11-06,2021-12-06,2022-11-05,No,96,,Local
0000004331,004331,State Pre-K,2022-11-14,2022-11-26,2023-07-19,No,54,Pre-K,Private
0000004332,004332,Home Visiting,2019-11-01,2019-11-27,2022-06-19,Yes,14,,State
0000004332,004332,Child Care,2022-09-20,2022-09-22,2024-02-01,No,149,,Local
0000004333,004333,Home Visiting,2022-07-27,2022-08-21,2023-12-23,Yes,4,,Local
0000004333,004333,State Pre-K,2024-04-08,2024-04-14,2025-12-14,No,103,Pre-K,Local
0000004333,004333,Home Visiting,2022-03-01,2022-03-29,2022-10-14,Yes,22,,State
0000004334,004334,Child Care,2019-10-10,2019-10-12,2020-12-27,No,113,,Federal
0000004334,004334,Home Visiting,2020-12-30,2021-01-26,2022-02-16,Yes,21,,Local
0000004335,004335,Child Care,2021-12-18,2022-01-03,2023-10-18,No,44,,State
0000004335,004335,First Steps,2023-11-05,2023-11-18,2025-03-03,No,54,Early Intervention,Federal
0000004335,004335,Child Care,2025-03-25,2025-04-24,2026-06-16,No,181,,Federal
0000004336,004336,Early Head Start,2020-03-30,2020-04-08,2022-01-27,No,187,,Federal
0000004337,004337,Early Head Start,2021-11-22,2021-12-05,2022-11-01,No,75,,State
0000004337,004337,Early Intervention,2023-02-21,2023-02-26,2024-08-21,No,16,Early Intervention,State
0000004338,004338,Early Head Start,2021-06-02,2021-06-17,2022-12-14,No,106,,State
0000004338,004338,Child Care,2023-01-09,2023-01-18,2024-04-24,No,139,,Federal
0000004338,004338,Head Start,2024-05-22,2024-05-28,2025-06-05,No,67,Pre-K,Local
0000004338,004338,Head Start,2025-06-21,2025-06-26,2026-07-12,No,168,Pre-K,State
0000004338,004338,Child Care,2022-01-13,2022-01-31,2022-11-29,No,162,,Federal
0000004339,004339,Early Head Start,2022-03-08,2022-04-03,2024-03-04,No,77,,Private
0000004340,004340,First Steps,2023-03-12,2023-03-29,2025-02-25,No,43,Early Intervention,Local
0000004341,004341,Child Care,2021-04-21,2021-05-19,2022-01-10,No,39,,Private
0000004342,004342,Child Care,2020-06-25,2020-07-14,2021-01-13,No,88,,Federal
0000004342,004342,Childcare Subsidy,2021-03-26,2021-04-12,2022-01-26,No,163,,Local
0000004343,004343,Child Care,2019-08-26,2019-09-20,2022-05-30,No,208,,Local
0000004343,004343,Head Start,2022-06-22,2022-07-10,2023-11-10,No,118,Pre-K,Federal
0000004344,004344,Childcare Subsidy,2019-12-31,2020-01-06,2021-12-30,No,156,,Local
0000004345,004345,Child Care,2020-11-06,2020-11-28,2022-01-21,No,79,,State
0000004346,004346,Early Intervention,2019-06-06,2019-06-07,2022-02-09,No,19,Early Intervention,Private
0000004347,004347,Home Visiting,2022-03-04,2022-03-14,2022-07-23,Yes,11,,Federal
0000004348,004348,First Steps,2018-12-14,2019-01-04,2021-10-17,No,33,Early Intervention,Local
0000004348,004348,Home Visiting,2021-11-01,2021-11-16,2023-07-10,Yes,12,,Federal
0000004349,004349,Childcare Subsidy,2020-04-16,2020-04-23,2021-12-02,No,123,,State
0000004349,004349,First Steps,2022-01-03,2022-01-11,2022-09-28,No,15,Early Intervention,Federal
0000004350,004350,Child Care,2022-07-17,2022-08-01,2024-01-06,No,79,,Federal
0000004350,004350,Childcare Subsidy,2024-01-15,2024-02-02,2026-01-21,No,89,,Federal
0000004351,004351,Childcare Subsidy,2021-11-04,2021-11-19,2022-05-31,No,157,,Private
0000004352,004352,Early Intervention,2020-05-24,2020-05-28,2021-05-31,No,35,Early Intervention,Private
0000004353,004353,Child Care,2020-10-21,2020-11-10,2023-03-03,No,85,,Federal
0000004354,004354,First Steps,2020-05-21,2020-06-10,2021-03-17,No,17,Early Intervention,Local
0000004355,004355,Child Care,2020-11-16,2020-11-24,2021-10-05,No,145,,Federal
0000004355,004355,Child Care,2021-11-04,2021-11-28,2022-06-05,No,48,,Federal
0000004356,004356,Home Visiting,2021-03-02,2021-03-25,2021-10-07,Yes,4,,Local
0000004356,004356,Childcare Subsidy,2022-01-15,2022-01-19,2023-09-01,No,184,,State
0000004356,004356,Child Care,2023-12-09,2024-01-01,2025-03-23,No,130,,Federal
0000004357,004357,Early Intervention,2020-12-12,2020-12-23,2021-06-24,No,36,Early Intervention,Federal
0000004358,004358,Early Intervention,2020-04-30,2020-05-22,2022-01-22,No,22,Early Intervention,Federal
0000004358,004358,Head Start,2022-02-10,2022-03-10,2023-03-31,No,165,Pre-K,Federal
0000004358,004358,Childcare Subsidy,2023-04-12,2023-05-08,2024-01-24,No,120,,Private
0000004359,004359,First Steps,2021-02-17,2021-03-14,2023-03-04,No,40,Early Intervention,State
0000004360,004360,Early Intervention,2023-01-13,2023-01-15,2023-09-27,No,48,Early Intervention,Federal
0000004361,004361,Early Intervention,2021-09-02,2021-09-21,2023-02-01,No,18,Early Intervention,Local
0000004362,004362,Home Visiting,2021-02-16,2021-02-23,2021-12-28,Yes,20,,Federal
0000004363,004363,Early Intervention,2020-07-01,2020-07-18,2022-08-28,No,40,Early Intervention,Federal
0000004363,004363,Early Intervention,2022-09-20,2022-09-27,2024-02-12,No,47,Early Intervention,Local
0000004364,004364,Early Intervention,2021-01-26,2021-02-01,2022-10-21,No,38,Early Intervention,Private
0000004365,004365,First Steps,2020-04-16,2020-04-22,2021-07-15,No,18,Early Intervention,Federal
0000004365,004365,Early Intervention,2021-09-16,2021-09-22,2023-03-16,No,38,Early Intervention,Federal
0000004366,004366,Early Head Start,2021-05-01,2021-05-08,2022-05-30,No,65,,Private
0000004367,004367,First Steps,2021-11-26,2021-12-02,2022-08-26,No,28,Early Intervention,Federal
0000004368,004368,Childcare Subsidy,2018-12-13,2018-12-28,2020-02-16,No,89,,Private
0000004368,004368,Childcare Subsidy,2020-03-14,2020-04-11,2021-07-02,No,44,,Federal
0000004369,004369,Early Intervention,2021-08-11,2021-08-20,2023-01-01,No,47,Early Intervention,Private
